Distance_km,Package_Weight_kg,Traffic_Level,Weather,Vehicle_Type,Stops_Count,Warehouse_Delay_Min,Driver_Experience_Years,Delivery_Priority,Delivery_Time_Hours
215.63902563275914,1.7596641153346684,Low,Clear,Van,13,82.28970491969726,9.866676108572678,Express,6.981803364422273
375.9337917601657,32.46820812118097,Low,Clear,Truck,14,8.693771947798664,8.716835998935833,Express,13.443642776521177
377.7623512941718,32.02666471400979,Low,Rain,Truck,7,20.340912045411283,7.948487637075114,Express,11.475802685016582
53.35568668029444,17.35990624577394,Low,Rain,Van,13,83.932806768854,12.651606654971104,Express,6.366995388425274
451.4713475264242,4.0497384979587245,Medium,Rain,Truck,6,29.422625359787244,3.524228442500891,Express,15.819800165414055
253.61568147903287,20.776630297313986,Low,Clear,Van,13,103.62258271267618,6.637063904902776,Express,11.982294157104672
413.57581812165535,15.905266005637982,Medium,Rain,Van,5,11.737952086665574,2.3317843823468594,Standard,17.80421389641142
161.38470131324465,34.01747166688296,High,Clear,Van,4,29.78042802034108,8.939123935960566,Express,8.50049358855352
447.97056779110784,30.486072847908172,Medium,Rain,Bike,1,119.8344285757829,3.758166364069803,Express,15.006199570444634
195.82243600961323,18.54738954577823,High,Clear,Bike,13,54.803751797481155,5.0076309651507875,Standard,14.018765386904981
7.397150437188584,11.28568143562201,Low,Clear,Bike,2,85.841051307634,7.068760749352922,Standard,3.8736952614538
452.8802242567933,49.4077803247018,Medium,Clear,Van,15,26.006250618556574,0.4015587855469177,Standard,17.411709508965792
47.46076503949451,22.973080249207687,Medium,Storm,Van,7,75.13490452333684,1.3790690388125648,Express,8.432301841672892
161.0181915200266,34.569574671121735,Low,Clear,Van,10,88.50219786248313,10.288938310623294,Standard,8.034834836204398
475.13085959130086,7.457371895128858,Low,Clear,Truck,3,41.16481312464871,6.434549710762608,Critical,13.17004509438846
475.4023591749029,24.53669013314019,Medium,Rain,Van,5,100.32316787722594,12.971853329998432,Standard,16.78531518523253
287.5720682853965,1.8630676335385417,Medium,Clear,Van,8,74.39302152431257,10.420080054662991,Express,9.130915054221273
316.65493166056,25.52002833656727,Medium,Clear,Bike,13,49.74914610572847,0.12151412470983669,Standard,13.304613093121478
225.32586994520324,48.21886165232627,Medium,Clear,Bike,13,69.12887523446324,9.250684961507023,Express,13.35186010337647
148.01896430563613,19.518232292797112,Medium,Clear,Truck,8,71.3274974551313,1.4058729908957464,Express,6.468879640375629
165.67494359421815,2.4303026224581235,Low,Storm,Van,6,24.036558659794593,11.713997696857414,Express,8.09129994605013
336.91419112636515,2.0323116505075047,Low,Rain,Truck,5,51.31422253470111,14.87261532417753,Express,9.636326611134045
376.6825156599646,19.705344617370038,Low,Clear,Bike,13,44.49451762224171,7.967981913622673,Express,14.563856439191985
396.2063637754726,8.421234354928105,Low,Storm,Van,2,51.103813096599495,10.241692502911956,Standard,15.679611860814022
395.22983511168786,1.6559287682452026,High,Clear,Van,9,92.52771767580467,3.5597124134212734,Standard,14.056059694357954
47.4206393182478,37.93257389053375,Medium,Clear,Bike,1,60.49191685866735,6.563966156306903,Express,0.6901553046579094
248.2213117418856,23.19688893965359,Medium,Clear,Bike,11,113.13635762251539,12.841429983545755,Standard,12.696016988022217
30.664262488288852,14.8176162126464,Low,Clear,Bike,2,38.772787536220164,2.511344216193768,Standard,0.5447898042016841
275.6653833972203,45.0541175593158,Medium,Clear,Van,13,52.80591150276683,3.9830340842064316,Standard,13.68419545816869
221.88218968394176,6.248878529926017,Low,Storm,Bike,1,95.50003320508976,6.681505129290453,Standard,9.562418560436718
444.07668301363327,47.8179820332883,Low,Rain,Truck,12,67.79282823188629,10.683733377660209,Standard,17.647850912848032
176.75567625093518,16.041352510178964,Low,Clear,Van,4,67.90823683881149,5.638259321935108,Express,7.01505530236702
60.29937418094772,44.47598177927972,Medium,Clear,Bike,4,11.134118745596105,13.915984196745057,Standard,3.546912965755838
73.20985766231226,30.345672385733348,Medium,Rain,Bike,5,50.83896121262242,1.4168557690307875,Standard,5.520336811339878
381.2322945953012,41.42201430720363,Medium,Storm,Van,5,36.134379228499235,5.562062963172712,Standard,17.026962681042065
309.872595531498,49.20865157891798,Medium,Rain,Bike,8,119.92353912557827,10.634311851426329,Express,12.559776077555357
52.35909270914954,14.776069172027913,High,Clear,Truck,11,40.460833122715684,3.389801484922387,Critical,8.344026651175504
43.88518944526872,48.07620652767585,Low,Rain,Truck,15,106.7171015012943,9.846197013445094,Express,5.956505299642452
351.0826274666418,19.779353797669806,Low,Clear,Bike,11,82.7668795296549,2.463254373410189,Standard,13.49395385425879
38.235977169368375,19.582839284477654,Low,Clear,Van,3,44.2053870570904,0.8397042729252957,Critical,1.8612117333290643
411.2863095265974,17.349161660598032,Medium,Clear,Bike,6,67.50645351302421,1.815235751229733,Express,13.788434341010191
353.7086291239351,27.299676563705468,High,Clear,Van,12,101.66162619415728,13.94977174701202,Express,14.063369035086819
42.51169275966608,8.130179637335111,Low,Clear,Van,13,106.58735427355487,8.27626324409327,Express,4.764833081955769
44.249181614425574,27.908718525221552,High,Clear,Van,12,23.4452956257067,11.945186632194735,Standard,3.1857690573726254
493.3465100935854,27.3143882142952,High,Clear,Bike,3,44.050911238939506,4.989817513575768,Standard,15.753013086339065
188.38685628654792,38.21413972394107,Low,Rain,Van,13,43.550665724560744,8.8898797182817,Standard,9.168478777871032
186.57978923931168,41.76567311591049,Medium,Clear,Van,2,9.83515154873364,7.424282005574874,Standard,7.2042155717047605
406.7741844942363,22.30184684046499,Medium,Clear,Bike,8,73.7973423829681,14.18606939103441,Express,15.661795300970365
473.72979153716165,15.46549584289894,High,Clear,Van,1,103.30430609410162,11.213619540811655,Express,14.819738343574706
493.0285297837897,13.337077417196177,Low,Storm,Van,9,48.881054599934544,10.958139472448686,Express,19.894994217650655
377.18233625895294,10.13387991689116,Medium,Clear,Truck,11,90.10413367318036,0.695299041514193,Standard,13.342876290498456
189.37727359439606,3.3535553188517317,Low,Clear,Bike,7,77.18554756408508,8.245045035055366,Standard,5.918976992845727
43.583356915937046,17.45117495231831,Medium,Clear,Truck,12,48.19960458169509,7.004871808527223,Standard,3.023227527039494
389.01916413186353,13.87726076047377,Medium,Rain,Van,10,21.221876941614163,13.917633999092917,Standard,15.541772148470855
280.08531636843094,48.33766060038717,Medium,Storm,Bike,13,86.57224306923624,3.8601298228429837,Standard,16.140693179695038
213.26256060499418,28.106586899377174,High,Clear,Van,15,103.27499442824265,4.047501799366414,Express,13.45186700870276
453.3644837771785,17.690213432010125,High,Clear,Van,12,83.87326662617157,6.170193733222506,Standard,18.256567779578173
57.376346188463366,29.23314624918795,High,Storm,Truck,11,7.0560256640040775,3.6505457010956404,Critical,9.597760582297237
247.32730193684785,7.390236716611928,Low,Clear,Bike,4,29.866782854963994,1.9377587671312424,Standard,8.601562753422652
7.6541150941746965,22.480165585509045,Medium,Clear,Van,3,12.990198261606169,12.861222699762012,Express,5.298718031481773
235.3929997130749,31.49859891034266,Low,Clear,Van,6,70.59440145126608,8.374147866058738,Standard,8.158563585220088
30.039031289555002,24.700442673726343,Medium,Clear,Truck,9,91.99493306664742,12.920440784348502,Standard,8.390087296114697
61.17132230149981,20.38805063238905,Medium,Clear,Van,15,17.716606512895837,12.467021481055438,Express,7.1275669381363995
60.52807089499823,49.69549525053506,Medium,Clear,Truck,9,101.4088493682393,4.2306353218450665,Express,6.954111843295188
325.3067304537997,44.07558072637189,Medium,Rain,Truck,4,68.88353251548057,8.21606166486411,Standard,13.923554750864488
373.5303498741808,31.358594928892284,High,Storm,Van,10,84.34643639629836,1.2482655411010568,Standard,14.277428153164388
292.5176450183855,28.684179378522998,Low,Clear,Truck,5,116.71121258999432,13.728778260461375,Standard,10.002091860452797
481.1619291403219,31.22269375131691,Medium,Rain,Truck,11,14.623313648485192,6.063940725977297,Express,16.124960726200378
188.68554860280463,10.464949337210445,Medium,Clear,Van,13,108.64076264244576,5.90514275833532,Critical,12.81018638897585
144.28461896836666,20.05931829158377,Low,Clear,Van,9,19.501810038552073,4.541330559269298,Standard,6.0482757669743625
434.56236583835124,2.4532468780995162,Low,Clear,Van,2,50.190262763218456,6.909956170660557,Standard,12.382042791170244
113.35072758268741,24.03952885559792,High,Storm,Van,2,102.91545007807815,3.776390798181721,Critical,10.209225289853258
481.6848246414244,27.379716905904328,High,Rain,Bike,5,109.21923722485484,5.622784091952068,Standard,17.078736890151053
8.052928395528538,11.773611937108875,High,Rain,Bike,1,63.232742457691714,11.999205728773228,Express,4.016419627638916
484.9996557004042,48.21942793469293,High,Rain,Van,8,73.32203340167389,12.513832553777577,Standard,20.55294077715932
23.493636151386905,45.51800324139348,Low,Clear,Van,5,86.43694347883408,4.562737164427742,Standard,0.7271346111962442
445.7892706216394,36.24609015506734,Medium,Storm,Bike,12,100.76724687206213,7.035216458291819,Standard,20.28324999652115
264.7951523249773,26.90263812388545,Medium,Rain,Truck,10,18.97378449683161,13.107296644200783,Standard,10.374592244889016
496.49646846741155,43.563473402560405,Medium,Storm,Van,2,98.15797044636118,0.790099977445457,Standard,21.36203392607493
38.75068923822863,6.967291019261414,Medium,Clear,Bike,12,60.346757308835926,13.33717442993678,Express,5.5563333575652365
277.81943363185775,39.63023481660681,Medium,Clear,Van,9,56.82169388743944,3.287765184784975,Express,8.91063725808836
484.7126627383113,6.67863029135899,Medium,Clear,Van,2,53.748471479654796,10.178088663215638,Express,13.531636309287812
262.5027263967341,39.81342779619557,Medium,Clear,Truck,7,63.5593323032949,8.738275445769004,Express,10.953290592066951
315.44052179136077,14.15049462844217,Low,Clear,Bike,8,113.68081364037941,8.294111222838781,Standard,11.07474468437584
348.48284711433934,43.91598376040035,Medium,Clear,Bike,14,68.04343387109743,12.89040337129232,Standard,14.489396505257373
228.36145025435107,47.230083644357194,Medium,Clear,Truck,6,114.61541690026101,1.523582154669919,Express,10.203074086044381
314.5239238818636,7.865400485553224,Medium,Clear,Truck,14,25.73336502079867,5.205420379884541,Standard,13.981894298259078
292.98852733770394,23.402442450736977,Low,Clear,Van,11,88.27563756575282,8.073791195171484,Standard,12.071454485184738
450.7766892245125,49.058875219052915,Medium,Clear,Truck,7,98.40754694000593,12.169332809190596,Standard,15.827105031347214
24.632297410046018,24.428668080670757,Low,Storm,Bike,11,83.09981560350911,3.246646251175073,Standard,7.876446000989193
141.9196684169307,43.24560236446998,Medium,Clear,Van,1,74.79606222605214,12.043947620614144,Standard,4.98821949390381
475.30491907012623,29.64221034550033,Medium,Clear,Bike,4,69.95346982491097,5.994577237409036,Express,17.22798769614147
445.3513643776763,19.07883044202029,Medium,Rain,Bike,13,104.00700549655004,2.833707846505431,Critical,21.89802311480141
228.91706288728506,14.646285998530574,Low,Clear,Truck,7,99.48935867391751,11.38479660665224,Express,7.8855774321537995
310.8260337051653,10.55954300876132,Medium,Clear,Bike,1,19.063202935768945,1.3634835221182173,Critical,9.474812288415494
140.13582912460407,38.20901047319601,Medium,Clear,Van,13,102.58758055855098,7.721510611131644,Critical,10.2212918426581
95.68433754243313,19.63375508773988,Medium,Clear,Truck,1,52.61789123565089,0.9581367579283262,Standard,6.793908498125794
232.92180566011112,25.80813537893718,Medium,Storm,Bike,11,34.17513544951824,5.346267827366813,Standard,13.673883018959923
177.9694095569743,24.870111260058504,Medium,Clear,Truck,6,105.02338532160148,9.01615198509589,Express,6.757667924577811
292.6607437017343,29.075311947039996,Medium,Clear,Truck,4,54.68285195788029,8.341733122308197,Standard,13.402411425364873
40.71184920856245,43.34606870841534,Low,Clear,Van,3,97.96193937033392,6.069831268569998,Standard,5.022588762533998
487.2486142177509,49.04659750737976,Low,Clear,Bike,12,35.29141537492212,6.435719909581735,Standard,16.6138058665131
493.1329507508422,20.67541832440394,Medium,Rain,Van,15,5.451871963555047,3.401543300261498,Standard,17.483574329981458
349.6845335818331,41.462186644262005,Medium,Clear,Van,5,61.97780718383861,6.838238826361543,Standard,12.721183025323118
268.97599043937197,38.344125835408526,Medium,Clear,Van,9,16.52624951393169,14.298822835812514,Standard,7.804252678356285
156.14475291059122,28.889683097050877,Low,Clear,Van,10,91.7532348853646,12.756793766756855,Standard,8.839088086751335
407.2699198140604,47.82433360879069,Low,Clear,Truck,10,36.74864064798219,2.178493036145157,Express,15.030058994440159
342.9961239318319,10.423488518655939,Medium,Clear,Bike,12,56.01924935940005,0.446711809813814,Standard,13.930256433910017
82.98323579375587,5.9085784103262595,Low,Rain,Van,14,15.008859985528739,14.002864690749458,Express,4.642821916566715
455.64173787793356,42.771117364293396,Medium,Rain,Bike,14,37.965813571434055,7.901246248211215,Standard,18.64999649951621
411.6235469757382,22.23791592337054,Low,Storm,Van,12,94.87137797473578,8.067567347239615,Standard,18.82094832509276
475.00035681937817,42.424958283249495,Medium,Rain,Truck,11,22.43260986876674,11.710769935597835,Standard,16.39728926556734
363.40831517740327,44.70796515717304,High,Rain,Van,10,79.4233495296001,4.720334608069898,Standard,18.421082501555762
307.48076757602337,3.591650884144036,Low,Clear,Bike,3,110.50397307251764,7.228613532540033,Express,10.46457324012262
210.2850320727282,44.231505767810006,Medium,Rain,Van,5,83.18122737213783,14.529943697201064,Express,9.42655089818432
466.4987847102986,22.6917932407864,Low,Rain,Van,10,98.26749426860609,10.082230303986107,Express,15.442283866785111
433.29981697120337,25.766408205709496,Medium,Rain,Van,5,17.531737369950317,2.306175479936789,Critical,14.368813469335574
24.518897712882325,31.516329299113906,Medium,Clear,Van,9,33.83415999023626,1.9984012197652996,Standard,3.5557896023268287
15.130753299631499,46.35593903313929,Medium,Clear,Van,11,107.87196800766797,3.0639713749950808,Standard,6.635906773946546
189.4787567052687,1.4462466742733195,Medium,Rain,Truck,12,87.23714556608026,11.500675116310763,Standard,11.583208141055202
405.6555587293528,24.103751681731946,High,Rain,Truck,10,78.54869003339078,4.430655057609241,Standard,19.52119821074935
493.66351239884233,34.54224110031275,Low,Storm,Van,11,81.3331746539955,0.3208327001261968,Standard,20.26905912215457
76.90761176955704,36.27399440606231,Low,Clear,Truck,4,52.63306374503399,14.162615452584928,Standard,4.718869006482675
297.8770962453633,34.78035536108685,High,Clear,Van,1,10.12401263603012,2.54570124592366,Standard,11.086281224587765
191.6836466022487,7.154538905702032,Medium,Clear,Van,10,95.21077733813384,0.14337279222102872,Standard,8.525048320716506
485.0173701116724,15.32008162439822,High,Rain,Bike,5,83.05202216476569,3.5569740357498447,Standard,18.064682825318666
421.3752237215829,18.256418508142165,Medium,Clear,Van,1,59.37251337296334,3.5254318067720054,Express,15.021785976720118
419.48769494614663,40.3196417801355,High,Clear,Van,6,108.47235576734961,6.3300787626858455,Express,17.091573524185925
235.4091935778952,14.298613684520374,Medium,Storm,Bike,12,43.65836147328637,13.805847472500552,Express,13.382471249961155
208.58011216415727,10.929895711426557,Medium,Clear,Van,10,38.84700058659213,13.187773766686469,Express,5.894048111601858
138.15672182149171,47.89367694238576,High,Rain,Truck,10,105.37157738413592,6.853418324736419,Standard,12.131865370408802
30.074997332161704,0.9387326131167105,Medium,Clear,Van,15,96.65358029728333,6.163498574877098,Standard,4.484735031984167
432.6317433750165,49.89213235625792,Low,Rain,Van,7,64.22267822455964,8.32513629712277,Standard,13.514289365071763
406.8247025467786,34.00265429344108,Low,Clear,Truck,1,20.034495037652746,3.6518101795764863,Express,9.555469998072233
499.85940129649305,41.5092303227313,Low,Storm,Bike,10,29.733219218481032,0.7827748794954426,Express,17.585360932640803
498.3251448628049,15.083660119136562,Low,Storm,Van,4,80.46621889701277,14.0883620425681,Standard,18.93652790336072
278.60498939010847,1.208606244519469,Low,Clear,Truck,9,49.27974235164734,2.8004847731575913,Standard,10.402479534980968
384.9557327598942,37.024541168795736,Medium,Clear,Van,13,101.19441704158669,2.9760109386857456,Critical,13.559834586514649
472.49333348144916,41.790157551533454,Medium,Clear,Van,1,114.24482607320347,7.086904932809214,Standard,14.655535738450096
425.1244005573509,37.1535685316992,Medium,Rain,Bike,9,97.6482464066156,7.374200172604961,Express,17.10969612256431
125.17935466811244,7.57108922139151,Medium,Rain,Truck,8,48.41772364448907,0.27651314551112915,Standard,9.45971306653759
226.37097938442656,37.79468215171997,Low,Clear,Van,5,95.69893936161377,2.2193210816095603,Standard,9.286258935744547
66.3213887454445,38.561677714328226,Low,Clear,Truck,6,45.415792449128595,5.6723222784111265,Express,2.3333208799934715
477.11741157484374,33.097755525667715,Low,Clear,Van,7,24.216510093047898,10.255960402658086,Express,13.385972218460438
303.8749679565383,38.42273867338152,Medium,Rain,Van,4,8.8402185595736,3.4262768524790377,Express,15.013734061638914
115.86411714072443,42.37311126404774,Low,Storm,Truck,14,49.357421967517304,6.34521669362644,Standard,8.654368943667475
336.5069408341167,30.873403654754192,Low,Clear,Van,14,108.90931992518742,8.360175970747003,Standard,14.010678678618124
309.82786374803214,4.885933341499113,Medium,Clear,Van,6,32.4834575919028,13.32888741934938,Express,13.356881081153205
180.36503358035458,24.63757657852694,High,Clear,Van,7,28.74901396692516,4.8910575349068495,Standard,9.317809004436153
58.551680915415254,4.343642066244451,Low,Clear,Truck,11,116.52939030271963,2.0033739879522527,Standard,8.597870167039266
336.4434514052142,20.673380036105325,Medium,Clear,Van,15,7.875472977818093,7.339083388464124,Express,11.790602394722256
261.1132350500891,20.651771211718568,Medium,Clear,Van,6,95.36494729528175,11.200824025260932,Standard,7.5716113043568525
386.6145590843484,3.767487284941958,Medium,Clear,Bike,11,41.95754491020009,1.6478963557910014,Standard,13.290534011654312
261.0414235537727,17.766616431489226,High,Clear,Truck,13,9.311115040010822,6.370252375454406,Express,10.912900618719702
426.386387158633,5.994405890170085,Low,Clear,Bike,15,110.54729212410211,0.2667771189372514,Critical,12.660204899425771
276.8496057096938,40.5076428954565,Low,Clear,Van,12,21.058867974102114,0.503387724708767,Standard,10.335252239292089
281.34710982462235,47.4105572852413,High,Clear,Van,6,68.45461762845497,7.244300448249984,Standard,14.263013768093064
438.5734941238558,4.079665525267961,Medium,Rain,Van,2,36.516233854397996,4.472959472263941,Express,13.293628480520283
202.9344673737737,47.77820276093922,Medium,Rain,Van,5,12.49717225123947,12.676609485081181,Express,8.368931677775597
68.73958376841908,26.367541667168886,Medium,Clear,Bike,3,10.741085851288595,9.032314591896814,Express,5.837366145419953
16.33377280404281,15.328501058716759,Medium,Clear,Van,7,18.28902036617896,6.808994426144856,Standard,2.6629738063690778
378.05835332546224,4.304672726170094,High,Rain,Truck,4,13.207206597278706,6.119030565814445,Standard,15.65814560095673
310.9141565740254,25.280901269485682,High,Storm,Truck,1,92.46418328479113,7.458682202843449,Express,12.40214097902335
352.63172451341336,39.828519452292056,Medium,Clear,Bike,12,60.84011326259436,0.6065824681899201,Express,12.369825921858498
108.05615243143754,35.500780624701555,Low,Clear,Truck,12,44.432590505132666,13.3919003463099,Express,5.6112839945682955
69.91299484221135,2.9861875674667013,High,Clear,Van,6,53.112424665180825,14.974547336009374,Standard,8.144664602034972
9.2432435026052,4.1086408507112235,Low,Clear,Truck,6,111.82887459085168,2.72230687288048,Standard,2.15695489436994
176.5926042856853,20.44222749031554,Low,Clear,Van,7,109.73645846488692,1.805744471619296,Standard,6.779216499904487
295.7790080536073,15.116879455373192,High,Clear,Van,15,87.30279521409635,2.1536619517289286,Critical,14.591244189058726
197.3375344596667,12.003023991274368,Low,Rain,Truck,11,106.7384734034941,9.915405873515507,Express,10.347058909222765
219.86251116781708,14.409722695981323,Low,Clear,Truck,8,41.75952317257685,9.921612576761621,Standard,6.663561432465715
452.27102985788673,40.27239579319579,Low,Clear,Van,15,48.82757249095253,12.718862434176165,Standard,15.005194449457129
175.43122257760356,46.496788654776765,High,Clear,Van,3,75.57690091323623,11.2773958263938,Standard,11.069050613941297
257.96676560158573,20.552583379114537,Medium,Clear,Van,14,76.71698393918538,6.745345100540096,Standard,10.238234262953952
392.25920034508925,45.352494605558604,Medium,Clear,Van,6,60.39548137141921,9.192830423479782,Express,13.856015095799071
199.47830559599254,16.414037211770157,Low,Clear,Van,10,51.075652570364625,10.324270055520119,Express,6.956804993330144
311.799176713481,24.083630824017686,Medium,Rain,Van,2,118.41073583499994,7.6910470542783775,Standard,14.773392953610758
431.4571269558791,11.688435391891986,Medium,Clear,Truck,13,99.4292170035383,7.13476476677455,Standard,17.140144352847877
474.8612705815058,32.20356408770428,Low,Rain,Bike,14,55.0227227571252,9.676461684639799,Express,18.248643773014624
75.2425935026609,48.95956520115304,Medium,Storm,Van,9,88.63863488255038,8.362118234634806,Standard,9.138261122007092
463.44063733042424,30.372908254147244,Low,Clear,Bike,2,35.999594724032846,9.659134580038655,Standard,14.52401204458756
247.07391395361003,18.21179716362067,High,Clear,Van,3,16.519472517292936,9.192821609450458,Critical,10.678261127791927
130.60570537288126,32.56696357653115,Medium,Clear,Bike,12,45.52956793856517,10.78794840770482,Express,8.347717278146607
230.64960660665412,6.584573584036685,High,Rain,Van,15,51.341872014190336,9.642052631743141,Express,12.671515226590623
490.0562224921676,44.488624473137236,Low,Storm,Truck,15,6.901769324477142,7.796137296559009,Standard,19.73361868700767
247.32381080844905,25.4026555636019,Medium,Rain,Truck,13,98.70108018812805,10.226952169265799,Standard,10.160405676854241
165.7183019231791,22.742812230962283,Medium,Clear,Bike,10,46.307241274755874,6.742229477781421,Standard,11.208604374749058
317.43362544972945,29.5003070284492,Medium,Rain,Van,12,71.74808906471691,3.625068389589016,Standard,13.588435684247441
121.59251815154015,31.42680120807542,High,Clear,Van,12,13.505766536159935,0.021273302008731898,Express,8.370157143846438
39.77993739811463,4.052902408212395,Medium,Clear,Truck,2,25.124635306317156,8.399462207187648,Standard,1.2441113078352513
66.18210151150332,34.28955245055842,Low,Clear,Truck,9,107.3147784126694,8.859828399129615,Express,6.211622328981525
65.76682780097067,12.475618175618715,Medium,Clear,Van,1,74.99906570652209,14.580734471635715,Standard,4.941879443137936
77.64754136912259,35.8406553090762,Medium,Rain,Van,5,114.28266576960584,5.422175011414133,Standard,7.190028912759636
71.13593197940625,41.21547232201774,Medium,Clear,Truck,1,119.85625395500145,5.911998642424676,Critical,1.3964168136048887
321.15562291200087,40.29594612384975,Low,Clear,Bike,5,47.76391326330585,3.0269937201328534,Standard,9.818083733967878
92.57628203077412,27.848797886690512,Medium,Clear,Van,8,39.362352369576584,1.0580144285598285,Standard,7.252200718553712
174.14230709528388,26.248409669382184,Low,Rain,Truck,8,103.71094634329613,11.592067392926108,Standard,9.50526489393231
448.6006281331939,7.57236008630088,Medium,Rain,Van,11,119.84031410930723,3.7452159650898755,Standard,17.747574028669007
238.03289685091042,38.879634444955215,Medium,Clear,Van,8,77.4087419367326,9.13357291545057,Standard,9.861657431457676
334.44375378347155,13.934764332112362,Medium,Clear,Van,2,96.44118308882507,10.316595533182223,Standard,9.14681546266343
87.81529585841166,25.086423429488352,Low,Clear,Van,8,94.90077376375656,7.068550309374715,Express,6.773551799191815
97.75993136671805,14.571567599912077,Medium,Storm,Van,12,45.8640664452479,13.145281695407874,Express,7.226947634074175
22.352570900706475,7.12450396848481,Low,Clear,Van,5,71.04109372956503,6.656922614695931,Standard,2.7455240840929105
86.12966140993794,31.66310599614096,Low,Clear,Van,15,100.80154824538457,4.2736293456264765,Standard,5.914525002276443
140.7379888379154,3.1894357237337396,Medium,Clear,Van,1,84.13309577002138,13.440232844424335,Express,7.028813606718131
90.15122116981992,37.5579390892469,High,Clear,Truck,7,7.433838607934399,12.923464263749347,Standard,7.962458138755342
46.173861811013694,16.220546365425275,Medium,Rain,Bike,13,43.721151923216354,2.460599206146195,Express,6.388081158698433
62.076663808099205,0.5066673037220233,Medium,Clear,Van,6,21.614705108379617,0.38941527530881426,Express,5.340092692612377
231.46782648029745,25.800892392242876,High,Clear,Van,5,31.791804388974494,1.3497833452443104,Standard,8.563610405436954
104.75419176608467,2.8191694721163545,High,Clear,Van,1,109.13128991150245,4.298210978307256,Express,6.679542457236702
183.40639080194157,14.170393112134525,Low,Clear,Bike,14,9.242728224738338,14.58389702612566,Critical,5.6429773796470055
252.70180088571874,35.495336129057954,High,Storm,Van,14,30.27708187562123,8.377742297412375,Express,17.015785298766477
345.8166246574239,3.60313627028236,Medium,Clear,Truck,1,40.60047550739662,5.598925980439033,Standard,11.5241455925573
21.57744564086727,42.047255371622114,Low,Rain,Van,6,75.9416682761354,13.330741419191195,Standard,5.723129860860581
400.1063786567032,0.6890861715998639,Low,Rain,Truck,10,66.42169435987454,6.797044972177495,Critical,13.008311016119341
314.6943939664721,12.71778152549416,Medium,Clear,Truck,12,30.100990528139402,4.728579426015317,Standard,13.547411855136415
42.715997910538206,37.174750779527535,Low,Clear,Bike,7,23.887722730662762,14.118292931184861,Express,1.3719717020911337
437.0421548051751,16.155372411600688,Low,Clear,Bike,10,32.23177397855366,12.74276499289017,Standard,12.385166431359243
460.59445546484295,5.54367320926767,Low,Rain,Truck,10,62.79090707069039,12.655025631291615,Standard,15.582571662817369
32.41682400772215,18.33157898062118,High,Clear,Truck,1,36.18544535678839,7.684271145753197,Express,2.810164012140953
139.88506877730745,13.884467676034014,High,Clear,Bike,9,113.97428768488805,11.841575982231824,Express,10.263829479746763
403.48823733694456,42.21423915694747,Low,Clear,Bike,15,58.34450046431747,2.690300388968278,Express,13.902757121308863
374.63332581106187,16.010721920464583,High,Rain,Bike,4,11.761541902633262,8.598344363343655,Critical,12.382209558019994
93.8914676394759,39.55215735291236,High,Clear,Truck,5,88.86563667121284,14.757688842713184,Standard,5.901376279980687
106.25596302168174,44.64767116813137,Medium,Clear,Bike,2,42.817208144033806,4.364376457769425,Standard,6.911435571774561
186.49510719010823,21.97396226903821,Low,Clear,Van,14,80.15122718669846,11.915284938715129,Critical,4.561077164378964
243.29244662512863,45.5421856207924,Medium,Clear,Truck,12,37.15335261017168,7.357176108121008,Standard,9.600438842836024
309.8908762220874,19.177243671178047,High,Rain,Bike,10,70.63553029933179,0.5970852483313099,Express,16.96303069022187
185.71899250574666,48.221881616260355,Medium,Clear,Van,13,93.79753805285844,11.44529096723501,Standard,9.917516858817184
232.34228863430766,4.91983146401586,Low,Rain,Van,8,111.7210053040737,2.528537165881692,Standard,11.796545054410501
374.24052719061075,34.50745369191051,Medium,Rain,Truck,14,35.02962160980386,9.472103506991253,Standard,16.35634528551995
20.268235039517755,24.943795002617968,Medium,Clear,Van,2,43.50854936488283,1.2849629107045935,Standard,3.265255423446955
127.71359828332234,19.68861587005453,Medium,Rain,Van,3,58.390638332883064,14.203010962439473,Express,4.232370542305971
357.2480937705071,31.819237998055744,Low,Clear,Van,15,111.62510633963872,4.375858307705414,Express,11.884152724914241
447.8130051682253,35.34092603589939,Low,Clear,Bike,12,108.65948853322557,3.3969703751609237,Express,13.579394569879703
256.8153661736017,0.7159818476902998,High,Rain,Bike,15,15.336002211573373,1.9370460609950146,Standard,14.760750158604944
266.9925156621272,8.764177892986337,High,Clear,Van,9,20.17192996168825,14.190032900085717,Standard,12.585108263705264
55.37166164720848,35.79577950639877,Low,Clear,Van,2,61.9835553930234,10.678556136619578,Standard,2.119666784470512
224.8113586780804,33.48607797212122,High,Clear,Truck,14,17.2612163726237,11.12491333077133,Standard,11.866555455649111
267.2433986946015,48.31935150386952,Low,Storm,Truck,6,44.74180043510021,7.491068420703669,Standard,12.655306156024453
122.75031081009537,38.17137061741376,Medium,Clear,Van,12,22.064318495009932,7.120916779057252,Standard,7.938556177831558
136.08312901279172,47.563249032701236,Medium,Clear,Van,4,78.14464084016687,1.6503186448721496,Standard,6.4442699359161795
189.88751322610207,35.275754825972946,High,Clear,Van,7,114.1919746500036,8.397616433759877,Standard,13.467806589048205
11.995456493307731,15.253584327652437,High,Rain,Truck,14,119.62438358385387,3.7037474266318564,Standard,10.132844162751457
162.3954244604228,5.715563651417395,Low,Rain,Van,14,48.15273023714521,14.657179992006087,Standard,9.046790276633589
